"issuekey","created","storypoint","context","codesnippet","t_Bug","t_Enhancement.Request","t_Story","t_Task","t_Epic","c_Build..Distributions","c_Modules..XML..XSLT..XPath..SXC","c_Core...other.","c_Core..Routing...Filters","c_Build..Libraries...Dependencies","c_Modules..CXF","c_Transport..FTP...SFTP","c_Transport..Quartz","c_Core..Components","c_Transport..HTTP.S....Jetty","c_Core..Exception.Handling","c_Core..Transports","c_Transport..JMS","c_Core..Containers","c_Core..Logging","c_Build...other.","c_Mule.Core","c_Core..API","c_Module..APIKit","c_Modules...other.","c_Build..Integration.Tests","c_Transport..JDBC","c_Core..Concurrency...Threading","c_Build..Maven","c_Core..Event.Message","c_Modules..Devkit.Support","c_Core..Transactions","c_Transport..AJAX","c_Core..Streaming","c_Transport..Email","c_Modules..XA.Transactions","c_Core..Queues..SEDA....Persistence","c_Core..Flow","c_Core..Domains.shared.resources","c_Transport..TCP...UDP...SSL...Multicast","c_Core..Bootstrap...Standalone","c_Modules..WS.Consumer","c_Core..Deployment","c_Tools","c_Core..Configuration","c_Core..Registry","c_Build..JDK.Compatibility","c_Core..Services","c_Core..Transformers","c_Core..Properties","c_Core..Watermark","c_Core..Expressions","c_Examples...Tutorials","c_Transport..VM","c_Modules..Management...JMX","c_Modules..HTTP","c_Core..Endpoints","c_Core..Lifecycle","c_Extensions.API","c_Transport..File","c_Schema","c_Documentation...Website","c_Tools..Archetypes","c_Modules..Security..Spring.Security..Acegi..PGP..WS.Security.","c_Modules..Jersey","c_Batch","c_Core..Sessions","c_Core..Non.Blocking","c_Transport..Axis","c_Transport..XMPP..Jabber.","c_Extensions","c_sdk","c_e..DataSense","c_Modules..File","c_Core..DSL.processing","c_Core..Classloading","c_Test..Testing.Framework","c_Modules..FTP","c_Modules..Email","c_Extensions..Maven.Plugin","c_Core..Agents","c_Modules..MuleClient","c_Modules..Sockets","c_Core..Policies","c_jms.module","c_Tooling.Client","c_Core..Request.Reply","c_soap","c_mule4","c_Service..HTTP","c_Modules..RSS...ATOM","c_Core..ObjectStore","c_Debugger","c_Interception.API","c_Service..SOAP","c_Connector..DB","c_Tooling.API","c_Module..Aggregators","c_Connector..ObjectStore","c_core..Notifications","c_Modules..OAuth","c_Connector..VM","c_Service..Scheduling","c_SDK.AST","c_Mule.Runtime"
"MULE-10533","09/13/2016 12:56:36",2,"When using a list of maps, the map parameter items xml tag is not recognized by the parser ""If an extension uses List<Map<String,Object>> parameters, the parser fails to load the inline definition of the parameter with the following error:  {code}  org.mule.runtime.core.api.lifecycle.InitialisationException:   Configuration problem: The element 'map-parameter' does not have an associated Bean Definition Parser.  Is the module or extension associated with http://www.mulesoft.org/schema/mule/map-list present on the classpath?  Offending resource: URL [file:/Users/pablocabrera/dev/mule-tooling-mock-connector/extension-with-map-list/target/test-classes/mule-config.xml]  Caused by: org.springframework.beans.factory.parsing.BeanDefinitionParsingException:   Configuration problem: The element 'map-parameter' does not have an associated Bean Definition Parser.  Is the module or extension associated with http://www.mulesoft.org/schema/mule/map-list present on the classpath?  {code}    This is the operations definition  {code:java}  public class BasicOperations {   public String operationWithMap(@UseConfig BasicExtensionConfig config, List<Map<String,Object>> mapParameters) {     return null;   }  }  {code}    The mule app:  {code:xml}  <?xml version=""""1.0"""" encoding=""""UTF-8""""?>  <mule xmlns:doc=""""http://www.mulesoft.org/schema/mule/documentation"""" xmlns:spring=""""http://www.springframework.org/schema/beans"""" xmlns:xsi=""""http://www.w3.org/2001/XMLSchema-instance""""        xmlns:map-list=""""http://www.mulesoft.org/schema/mule/map-list""""        xmlns=""""http://www.mulesoft.org/schema/mule/core""""        xsi:schemaLocation=""""http://www.mulesoft.org/schema/mule/core http://www.mulesoft.org/schema/mule/core/current/mule.xsd  http://www.mulesoft.org/schema/mule/map-list http://www.mulesoft.org/schema/mule/map-list/current/mule-map-list.xsd  http://www.springframework.org/schema/beans http://www.springframework.org/schema/beans/spring-beans-current.xsd"""">      <map-list:config name=""""MapStringPojo_Config"""" doc:name=""""MapStringPojo Config"""">          <map-list:connection>              <map-list:map-parameters>                  <map-list:map-parameter value=""""#[['a':'1','b':'2']]""""/>              </map-list:map-parameters>          </map-list:connection>      </map-list:config>      <flow name=""""dummy-flow"""">          <map-list:operation-with-map config-ref=""""MapStringPojo_Config"""" doc:name=""""MapStringPojo"""">              <map-list:map-parameters>                  <map-list:map-parameter value=""""#[['a':'1','b':'2']]""""/>                  <map-list:map-parameter value=""""#[['c':'3','d':'4']]""""/>              </map-list:map-parameters>          </map-list:operation-with-map>      </flow>  </mule>  {code}    The XSD has all the definitions maching this signature.    Expected: The app should be able to load the XML""","  org.mule.runtime.core.api.lifecycle.InitialisationException:   Configuration problem: The element 'map-parameter' does not have an associated Bean Definition Parser.  Is the module or extension associated with http://www.mulesoft.org/schema/mule/map-list present on the classpath?  Offending resource: URL [file:/Users/pablocabrera/dev/mule-tooling-mock-connector/extension-with-map-list/target/test-classes/mule-config.xml]  Caused by: org.springframework.beans.factory.parsing.BeanDefinitionParsingException:   Configuration problem: The element 'map-parameter' does not have an associated Bean Definition Parser.  Is the module or extension associated with http://www.mulesoft.org/schema/mule/map-list present on the classpath?    public class BasicOperations {   public String operationWithMap(@UseConfig BasicExtensionConfig config, List<Map<String,Object>> mapParameters) {     return null;   }  }    <?xml version=""""1.0"""" encoding=""""UTF-8""""?>  <mule xmlns:doc=""""http://www.mulesoft.org/schema/mule/documentation"""" xmlns:spring=""""http://www.springframework.org/schema/beans"""" xmlns:xsi=""""http://www.w3.org/2001/XMLSchema-instance""""        xmlns:map-list=""""http://www.mulesoft.org/schema/mule/map-list""""        xmlns=""""http://www.mulesoft.org/schema/mule/core""""        xsi:schemaLocation=""""http://www.mulesoft.org/schema/mule/core http://www.mulesoft.org/schema/mule/core/current/mule.xsd  http://www.mulesoft.org/schema/mule/map-list http://www.mulesoft.org/schema/mule/map-list/current/mule-map-list.xsd  http://www.springframework.org/schema/beans http://www.springframework.org/schema/beans/spring-beans-current.xsd"""">      <map-list:config name=""""MapStringPojo_Config"""" doc:name=""""MapStringPojo Config"""">          <map-list:connection>              <map-list:map-parameters>                  <map-list:map-parameter value=""""#[['a':'1','b':'2']]""""/>              </map-list:map-parameters>          </map-list:connection>      </map-list:config>      <flow name=""""dummy-flow"""">          <map-list:operation-with-map config-ref=""""MapStringPojo_Config"""" doc:name=""""MapStringPojo"""">              <map-list:map-parameters>                  <map-list:map-parameter value=""""#[['a':'1','b':'2']]""""/>                  <map-list:map-parameter value=""""#[['c':'3','d':'4']]""""/>              </map-list:map-parameters>          </map-list:operation-with-map>      </flow>  </mule>  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-10535","09/13/2016 14:28:48",5,"Connections should be validated at start time ""When the application starts, all connection providers should get a connection, validate it and release it. If any of those fail, the application should not start.    User should be able to provide a <reconnect blocking=false /> to prevent the application from failing""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-10536","09/13/2016 14:36:11",5,"Content parameter should not support child element declaration ""When consuming an API that has dynamic entities, like salesforce, the most common way to do it is to use a map to represent the entity:      In this scenario, the child element name should not be pluralized, and when configuring it as a child, the name of the element should be *dynamic-object*, and not *dynamic-objects*""","  public Map<String, Object> createEntity(@Connection MetadataConnection connection, @MetadataKeyId String type,                                             @Optional @Content Map<String, Object> dynamicObject);  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-10537","09/13/2016 17:24:37",0,"Avoid wrapping exceptions to ME in CXF  ""Right now, the CxfOutboundMessageProcessor is wrapping the exceptions that occur when calling the client processor in a MessagingException. This allows the interceptor that catches that exception to use the latest event which went through the client processor. We need to figure out a way to not use a MessagingException and still get the same behaviour.""","",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-10538","09/13/2016 19:39:00",3,"Email: Remove the EmailIdConsumerExecutor. ""The EmailIdConsumerExecutor class is the responsible for looking in the incoming message if there are one or more emailIds to accept and perform some operation, as part as mule4 we want to avoid falling back to the incoming messages and be explicit when parameters are needed   ""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-10542","09/14/2016 19:39:49",2,"Fix ToolingService class API ""The ToolingService class expose two methods that are not related at all.    While we won't to keep the ToolingService as an agregator of the funcionality that can be used for tooling, we should have a clear API.     Probably move the createApplication method to another class.""","",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-10543","09/14/2016 20:56:58",8,"Implement the SchedulerService ""Define the threading profiles for the container pools.  Hook up the ThreadingService with the service infrastructure.""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-10545","09/14/2016 20:58:37",8,"Change http selectors/workers to use a connector pool from the service ""This depends on the final definition of http module vs extension vs service.""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-10547","09/14/2016 21:03:20",2,"Expose the type of processing the current thread is performing ""This is needed by the ProcessingStrategies to make scheduling decisions""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-10548","09/14/2016 21:04:02",8,"Cleanup WorkManager and WorkListener ""Remove unneeded and unused code. Cleanup the MuleContext.""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-10553","09/14/2016 22:07:55",2,"Cleanup asynchronousProcessingStrategy vs threadingProfileType vs asynchronousThreadingProfileType overlap in schema ""Clenup the schema definition""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-10554","09/14/2016 23:40:43",8,"Separate artifact construction from artifact deployment ""In order to reuse classloader construction on the isolated test runner, we can't depend on deployment module form the runner module, as that creates a dependency cycle.   We must extract artifact classloaders contruction (and related concepts) to a different module. This new module must be related to artifacts and classloaders construction and the deployment module must manage only the deployment part of those artifacts  ""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-10555","09/15/2016 12:18:06",1,"ArtifactClassLoaderRunner - Create on the fly the extension manifest for testing ""JUnits on test-runner have a hard-coded extension-manifest.xml for testing, find out if possible to generate this on the fly.""","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MULE-10557","09/15/2016 14:55:16",8,"Change OAuth callback API to support external url and avoid confusion ""We have the redirectUrl attribute in oauth2:authorization-code-grant-type for the local callback. It's somehow misleading because it's a local callback address to open a listener.    It would be better to rename it in addition to adding the external url, and possibly supporting a listener configuration.""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
