"issuekey","created","storypoint","context","codesnippet","t_Task","t_Bug","t_Improvement","t_New.Feature","c_Storage","c_Indexing","c_Testing.Infrastructure","c_WiredTiger","c_Shell","c_Performance","c_Diagnostics","c_Build","c_Packaging","c_Replication","c_MapReduce","c_Sharding","c_Logging","c_Catalog","c_Concurrency","c_Internal.Code","c_Upgrade.Downgrade","c_Querying","c_Networking"
"SERVER-40924","04/30/2019 23:21:36",3,"Add Evergreen task to sanity check fuzzer can parse JavaScript tests ""The mutational (jstestfuzz) fuzzer uses [acorn|https://github.com/acornjs/acorn] to parse the JavaScript tests into an abstract syntax tree. We've had cases where a Server engineer attempts to use newer JavaScript features supported by the version of SpiderMonkey integrated into the mongo shell than the ECMAScript version we've configured acorn to parse the JavaScript as. This is because special handling for these features (e.g. {{class}}) may need to be done to rewrite the generated JavaScript to avoid uncatchable {{SyntaxErrors}} or strict-mode violations.    We should add a {{lint_fuzzer_sanity_patch}} Evergreen task to the Enterprise RHEL 6.2 required builder which takes the contents of [the {{patch_files.txt}} file generated by the """"get modified patch files"""" function|https://github.com/mongodb/mongo/blob/f7a4c4a9632f75996ed607ffc77e2a3cab15ea88/etc/evergreen.yml#L1038-L1057] and calls {{npm run parse\-jstest}} on them. The {{lint_fuzzer_sanity_patch}} task should be declared in the {{requires}} section for the {{compile}} task such that scheduling the {{compile}} task (either implicitly or explicitly) implicitly schedules the {{lint_fuzzer_sanity_patch}} task.    We should also add {{lint_fuzzer_sanity_all}} Evergreen task to the (since removed) TIG Daily Cron build variant which calls {{npm run parse\-jstest}} on the contents of the {{jstests/}} and {{src/mongo/db/modules/enterprise/jstests}} directories. This is to handle how we cannot guarantee all commits to mongodb/mongo repository have a corresponding patch build, nor can we guarantee Evergreen schedules every commit to the mongodb/mongo repository. Having a periodic task (once a day) which checks all JavaScript tests means we don't need complicated logic like the {{burn_in_tests}} task to diff against the files changed since the commit the task last ran against in the mainline.""","",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-41003","05/03/2019 20:34:58",2,"When generating suites, don't set repeat-suites if repeat is in options ""In generate_resmoke_suites, there is an option to set repeat_suites to send to resmoke. By default, this is set to 1. If, however, a user tries to add repeat in the resmoke_args, the default will overwrite it. This will not give the user what they want. We could just not set the repeat_suite option if repeat is set [see here|https://github.com/mongodb/mongo/blob/b1a9c9adea89b475fb05660e2a1cad00971e6899/buildscripts/evergreen_generate_resmoke_tasks.py#L294-L295]  ----  As a server engineer,   when I set repeat in the resmoke_args of a task,   I do not want it to be overwritten by the default 1.  ----  AC   * A _gen task in a patch build can have the repeat_suite value set in the resmoke_args and resmoke will use that value.""","",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-41096","05/10/2019 20:44:22",3,"ContinuousStepdown thread and resmoke runner do not synchronize properly on the ""stepdown permitted file"" and ""stepping down file"" ""Before running workload teardowns, the fsm runner's main thread    * [removes the """"stepdown permitted file""""|https://github.com/mongodb/mongo/blob/54cc4d76250719b247080c1195d4b672322d989e/jstests/concurrency/fsm_libs/resmoke_runner.js#L166]   * [waits for the """"stepping down file"""" to not be present.|https://github.com/mongodb/mongo/blob/54cc4d76250719b247080c1195d4b672322d989e/jstests/concurrency/fsm_libs/resmoke_runner.js#L167-L172]      But the continuous stepdown thread does the following:    * [checks for the """"stepdown permitted file""""|https://github.com/mongodb/mongo/blob/54cc4d76250719b247080c1195d4b672322d989e/buildscripts/resmokelib/testing/hooks/stepdown.py#L183]   * on [starting a stepdown round|https://github.com/mongodb/mongo/blob/54cc4d76250719b247080c1195d4b672322d989e/buildscripts/resmokelib/testing/hooks/stepdown.py#L187], [writes the """"stepping down file""""|https://github.com/mongodb/mongo/blob/54cc4d76250719b247080c1195d4b672322d989e/buildscripts/resmokelib/testing/hooks/stepdown.py#L440]   * on completing the stepdown round, [removes the """"stepping down file.""""|https://github.com/mongodb/mongo/blob/54cc4d76250719b247080c1195d4b672322d989e/buildscripts/resmokelib/testing/hooks/stepdown.py#L444]      This allows the following interleaving:    * continuous stepdown thread checks for """"stepdown permitted file"""" and sees it    * fsm runner thread removes """"stepdown permitted file""""    * fsm runner thread checks for """"stepping down file"""" and doesn't see it    * fsm runner thread starts executing a workload's teardown    * continuous stepdown thread starts a stepdown round, which can cause the workload's teardown thread to get a network error|""","",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-41169","05/16/2019 00:07:41",1,"Most powercycle testing for Linux was removed from Evergreen ""The {{powercycle\*}} Evergreen tasks were mostly being run on the SSL Ubuntu 14.04 build variant which was removed as part of SERVER-37765.""","",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-41227","05/18/2019 05:56:50",3,"Update multiversion tests following 4.2 branch ""See SERVER-35152 for work done following 4.0 branch.""","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-41231","05/18/2019 06:26:57",1,"Fix verify_versions_test.js for 4.2 ""Change from 4.1 to 4.2 after branching.    See SERVER-35198 as an example.""","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-41295","05/23/2019 18:54:54",2,"Add timeouts to burn_in generated tasks ""Since we do not explicitly set a timeout for burn_in generated tasks, a hung test would not fail until the default timeout is hit. This has lead to some timeouts causing large log files to be written and makes it difficult to access the log files. If a given test has test history, we should be able to get an approximation of how long the test should run for and set timeouts dynamically. The """"generate_resmoke_tasks"""" already does this.   ----  As a server engineer,  I want burn_in generated tasks to timeout if they run for too long,  so that the log file for the test stays a manageable size.  ----  AC:  * Every task generated by burn_in that has a test history, sets a timeout based on that test history.""","",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-41304","05/24/2019 05:04:10",1,"Update EXIT_CODE_MAP in resmoke.py for Python 3 changes on Windows ""The changes from [python/cpython@f2244ea|https://github.com/python/cpython/commit/f2244eaf9e3148d6270839e9aa7c2ad9752c17ed] as part of https://bugs.python.org/issue20172 changed the {{DWORD}} return value from [the {{GetExitCodeProcess()}} Win32 API|https://docs.microsoft.com/en-us/windows/desktop/api/processthreadsapi/nf-processthreadsapi-getexitcodeprocess] to be correctly interpreted as an {{unsigned long}}. That is to say, the code in Python 2.7 previously did    {code:c}  PyInt_FromLong(exit_code)      ([where """"k"""" means {{unsigned long}}|https://docs.python.org/3/c-api/arg.html#c.Py_BuildValue]).""","  PyInt_FromLong(exit_code)    return_value = Py_BuildValue(""""k"""", _return_value)  ",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-41309","05/24/2019 18:50:41",3,"Create a commit_queue task in evergreen.yml ""Create a task in evergreen.yml that will run the commit queue. This should use generate.tasks to generate the tasks the commit queue should run.  ----  As a server engineer  I was a commit queue task that runs as part of the commit queue  So that changes I want to merge are validated.    As a DAG engineer  I want to commit queue to be a generating task  So that I can update what tasks are included in the commit queue without disruption.  ----  AC:  * A new task, """"commit_queue"""", is added to evergreen which will generate other tasks that the commit queue should require.  * The commit_queue task should generate a """"lint"""" task on rhel-62 and a """"compile"""" task on all required (!) builders.  * The new tasks should no-op on mainline builds.""","",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-41321","05/25/2019 18:20:23",1,"Stopping 'mongod-powertest' service returns an error on Windows ""    https://evergreen.mongodb.com/task/mongodb_mongo_master_windows_64_2k8_ssl_powercycle_kill_mongod_39413ef58dd1f667728b67c86e1bf09146952242_19_05_16_20_32_34/0""","  [2019/05/17 14:58:26.546] 2019-05-17 14:58:25,787 INFO System was last booted 2019-05-17 14:46:34.000000, up 711 seconds  [2019/05/17 14:58:26.546] 2019-05-17 14:58:25,787 INFO Operations to perform ['kill_mongod']  [2019/05/17 14:58:26.546] Traceback (most recent call last):  [2019/05/17 14:58:26.546]   File """"powertest.py"""", line 890, in stop  [2019/05/17 14:58:26.546]     win32serviceutil.StopService(serviceName=self.name)  [2019/05/17 14:58:26.546]   File """"C:\cygwin\home\Administrator\venv_powercycle\lib\site-packages\win32\lib\win32serviceutil.py"""", line 409, in StopService  [2019/05/17 14:58:26.546]     return ControlService(serviceName, win32service.SERVICE_CONTROL_STOP, machine)  [2019/05/17 14:58:26.546]   File """"C:\cygwin\home\Administrator\venv_powercycle\lib\site-packages\win32\lib\win32serviceutil.py"""", line 320, in ControlService  [2019/05/17 14:58:26.546]     status = win32service.ControlService(hs, code)  [2019/05/17 14:58:26.546] pywintypes.error: (109, 'ControlService', 'The pipe has been ended.')  [2019/05/17 14:58:26.546] During handling of the above exception, another exception occurred:  [2019/05/17 14:58:26.546] Traceback (most recent call last):  [2019/05/17 14:58:26.546]   File """"powertest.py"""", line 2548, in <module>  [2019/05/17 14:58:26.546]     main()  [2019/05/17 14:58:26.546]   File """"powertest.py"""", line 2128, in main  [2019/05/17 14:58:26.546]     ret = remote_handler(options, args)  [2019/05/17 14:58:26.546]   File """"powertest.py"""", line 1202, in remote_handler  [2019/05/17 14:58:26.546]     mongod.stop(timeout=30)  [2019/05/17 14:58:26.546]   File """"powertest.py"""", line 1080, in stop  [2019/05/17 14:58:26.546]     return self.service.stop(timeout)  [2019/05/17 14:58:26.546]   File """"powertest.py"""", line 904, in stop  [2019/05/17 14:58:26.546]     output = """"{}: {}"""".format(err[1], err[2])  [2019/05/17 14:58:26.546] TypeError: 'error' object does not support indexing  ",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-41322","05/25/2019 20:19:09",1,"Cygwin rsync errors with ""No medium found"" during powercycle testing ""    https://evergreen.mongodb.com/task/mongodb_mongo_master_windows_64_2k8_ssl_powercycle_1397d1398b3b9b1723cd9b93de6b345f940a17e8_19_05_21_15_20_22/0""","  [2019/05/21 21:09:45.503] 2019-05-21 21:09:23,820 INFO System was last booted 2019-05-21 21:08:34.000000, up 49 seconds  [2019/05/21 21:09:45.503] 2019-05-21 21:09:23,820 INFO Operations to perform ['rsync_data', 'start_mongod']  [2019/05/21 21:09:45.503] 2019-05-21 21:09:23,952 INFO Rsync'ing /data/db to /log/powercycle/beforerecovery-1 (excluding ['diagnostic.data/metrics.interim*'])  [2019/05/21 21:09:45.514] 2019-05-21 21:09:44,567 INFO Error executing cmd ['rsync', '-va', '--delete', '--quiet', '--exclude', 'diagnostic.data/metrics.interim*', '/data/db', '/log/powercycle/beforerecovery-1']: rsync: write failed on """"/log/powercycle/beforerecovery-1/db/collection-52-5788850313987091066.wt"""": No medium found (135)  [2019/05/21 21:09:45.514] rsync error: error in file IO (code 11) at receiver.c(393) [receiver=3.1.2]  [2019/05/21 21:09:45.523] ****  ",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-41351","05/29/2019 04:29:38",1,"Improve error message from failure to obtain lock for storage stats collection ""SERVER-41327 reported a query failure with {{CursorKilled}} error along with the following error in acquiring the lock for storage stats collection:    """"Timed out obtaining lock while trying to gather storage statistics for a slow operation.""""    Though the above message is just a warning, it sounds like this is the cause of the query being killed. Improve the error to remove this confusion and to notify that at worst this would result in the absence of storage statistics from slow operation logs.""","",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-41390","05/30/2019 14:34:04",1,"validate_mongocryptd should not check variants without push ""The validate_mongocryptd script checks that buildvariants that push the mongocryptd binary also add the variant to a list. However, the script currently does this for all buildvariants, including ones that are only for testing and do not contain a push task. This is causing problems with some dynamic variants we are trying to create. The script could also check for a push task.  ----  As a Server Engineer,  I want validate_mongocryptd to check for a push task,  So that variants that do not push mongocryptd do not need to be included in the variant list.  ----  AC:  * Variants the do not contain a push task will not fail to validate_mongocryptd if they are not included in the list of variants.""","",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-41393","05/30/2019 15:16:32",2,"Drives don't come back up on Enterprise Amazon Linux during powercycle testing ""Through experimentation with [~brian.mccarthy], we've found that EBS volumes only come back up with the {{amazon1\-2018\-test}} Evergreen distro if the entry in {{/etc/fstab}} uses the UUID of the drive. The {{ubuntu1604\-powercycle}} Evergreen distro doesn't appear to be impacted. Note that this is also the recommendation in Amazon's documentation as well:    {quote}  To mount an attached EBS volume on every system reboot, add an entry for the device to the /etc/fstab file.    You can use the device name, such as /dev/xvdf, in /etc/fstab, but we recommend using the device's 128-bit universally unique identifier (UUID) instead. Device names can change, but the UUID persists throughout the life of the partition. By using the UUID, you reduce the chances that the system becomes unbootable after a hardware reconfiguration. For more information, see Identifying the EBS Device.    https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/ebs-using-volumes.html#ebs-mount-after-reboot  {quote}    Based on https://unix.stackexchange.com/a/270216, we can use either the {{blkid -o value -s UUID /dev/xvd...}} or {{lsblk -no UUID /dev/xvd...}} command to get the UUID and write that [in place of {{$device_name}} in the {{mount_drives.sh}} script|https://github.com/mongodb/mongo/blob/da754e6c0490a3ccacd04339f34fafbd878331b4/buildscripts/mount_drives.sh#L155].""","",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
